Description,Price,Rating,Reviews Count,URL,Image URL
"Samsung Galaxy S8 G950U 64GB - Verizon + GSM Unlocked Android Smartphone, Midnight Black (Renewed)",$215.00,4.3 out of 5 stars,758,https://www.amazon.com/Samsung-Galaxy-S8-SM-G950-Smartphone/dp/B074PYB8PR/ref=sr_1_158?dchild=1&keywords=iphone+12&qid=1609112362&sr=8-158,https://m.media-amazon.com/images/I/31v5aV2Zb+L._AC_UY218_.jpg
Samsung Galaxy S7 Edge Verizon Wireless CDMA 4G LTE Smartphone w/ 12MP Camera and Infinity Screen - Gold,$349.97,3.9 out of 5 stars,29,https://www.amazon.com/Samsung-Verizon-Wireless-Smartphone-Infinity/dp/B074MJKSDG/ref=sr_1_159?dchild=1&keywords=iphone+12&qid=1609112362&sr=8-159,https://m.media-amazon.com/images/I/71aFXwiO6pL._AC_UY218_.jpg
"Apple iPhone XS Max, 256GB, Gold - For T-Mobile (Renewed)",$599.00,4.3 out of 5 stars,9,https://www.amazon.com/Apple-iPhone-Max-T-Mobile-256GB/dp/B07RV2H7GZ/ref=sr_1_160?dchild=1&keywords=iphone+12&qid=1609112362&sr=8-160,https://m.media-amazon.com/images/I/7164BvDnmyL._AC_UY218_.jpg
OnePlus 7T Pro 5G McLaren Edition US Model HD1925 12GB RAM 256GB ROM T-Mobile Unlocked Single SIM (Renewed),$494.56,4.2 out of 5 stars,45,https://www.amazon.com/OnePlus-McLaren-T-Mobile-Unlocked-Renewed/dp/B08GL5CWNS/ref=sr_1_161?dchild=1&keywords=iphone+12&qid=1609112362&sr=8-161,https://m.media-amazon.com/images/I/51voFxlG9uL._AC_UY218_.jpg
Samsung Galaxy S20 FE G780F 128GB Dual Sim GSM Unlocked Android Smart Phone - International Version - Cloud Navy,$589.99,4.0 out of 5 stars,53,https://www.amazon.com/Samsung-Galaxy-G780F-Unlocked-Android/dp/B08KYHN9WC/ref=sr_1_162?dchild=1&keywords=iphone+12&qid=1609112362&sr=8-162,https://m.media-amazon.com/images/I/81AZa03H2oL._AC_UY218_.jpg
"Sonix Clear Glow in The Dark Case for iPhone 12 / 12Pro [10ft Drop Tested] Protective Clear Cover for Apple iPhone 12, iPhone 12 Pro",$34.99,4.7 out of 5 stars,"1,243",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg10_1?ie=UTF8&adId=A007227818TIV7CAD0FSU&url=%2FSonix-Clear-iPhone-Tested-Protective%2Fdp%2FB08GQ7KMDR%2Fref%3Dsr_1_163_sspa%3Fdchild%3D1%26keywords%3Diphone%2B12%26qid%3D1609112362%26sr%3D8-163-spons%26psc%3D1&qualifier=1609112362&id=5922400072932664&widgetName=sp_btf,https://m.media-amazon.com/images/I/61yLfehVtYL._AC_UY218_.jpg
"Gingprous Ring Light with Stand, 12 inch LED Selfie Ring Light with 2 Phone Holder for Live Stream, Makeup, Vlogging, Photography, Tiktok, Dimmable LED Ring Light for Phones iPhone Android",$26.91,,,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg10_1?ie=UTF8&adId=A09126841WAZEMZRJ9V5C&url=%2FGingprous-Vlogging-Photography-Dimmable-Android%2Fdp%2FB08F3JVSZH%2Fref%3Dsr_1_164_sspa%3Fdchild%3D1%26keywords%3Diphone%2B12%26qid%3D1609112362%26sr%3D8-164-spons%26psc%3D1&qualifier=1609112362&id=5922400072932664&widgetName=sp_btf,https://m.media-amazon.com/images/I/61nuOXJN-ML._AC_UY218_.jpg
MOCOLL Full Screen Protector for iPhone 12 Mini Tempered Glass Film 0.26mm HD Clear Edge to Edge Shatterproof Anti-Scratch Fingerprint Free Easy Installation Zero Bubbles Glass Screen Protector 5.4inch,$13.99,4.5 out of 5 stars,57,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg11_1?ie=UTF8&adId=A0561233OPO4SAYEQNOQ&url=%2FMOCOLL-Shatterproof-Anti-Scratch-Fingerprint-Installation%2Fdp%2FB08HVLH1N3%2Fref%3Dsr_1_161_sspa%3Fdchild%3D1%26keywords%3Diphone%2B12%26qid%3D1609112366%26sr%3D8-161-spons%26psc%3D1&qualifier=1609112366&id=3355370273237848&widgetName=sp_atf_next,https://m.media-amazon.com/images/I/61y3QKHs96L._AC_UY218_.jpg
"Screen Protector Compatible with iPhone 12 mini 5.4 Inch, (5-Pack) COKWEL Tempered Glass Screen Protector Compatible with iPhone 12 mini",$3.99,,,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg11_1?ie=UTF8&adId=A04728892FX17BMSQ0NK0&url=%2FScreen-Protector-Compatible-COKWEL-Tempered%2Fdp%2FB08HCSF4RH%2Fref%3Dsr_1_162_sspa%3Fdchild%3D1%26keywords%3Diphone%2B12%26qid%3D1609112366%26sr%3D8-162-spons%26psc%3D1&qualifier=1609112366&id=3355370273237848&widgetName=sp_atf_next,https://m.media-amazon.com/images/I/71BHihuhaaL._AC_UY218_.jpg
"Apple iPhone XS Max, 64GB, Gold - For AT&T (Renewed)",$489.00,4.4 out of 5 stars,84,https://www.amazon.com/Apple-iPhone-Max-64GB-Gold/dp/B07RLPJV15/ref=sr_1_163?dchild=1&keywords=iphone+12&qid=1609112366&sr=8-163,https://m.media-amazon.com/images/I/617AxLYkUkL._AC_UY218_.jpg
"OnePlus 8 iN2010 256GB 12GB RAM (GSM Only, No Warranty) International Version - No Warranty (Glacial Green)",$594.00,4.5 out of 5 stars,30,https://www.amazon.com/OnePlus-iN2010-Warranty-International-Version/dp/B087HCQYS7/ref=sr_1_164?dchild=1&keywords=iphone+12&qid=1609112366&sr=8-164,https://m.media-amazon.com/images/I/41mfkZZ3D3L._AC_UY218_.jpg
New Simple Mobile Prepaid - Apple iPhone SE (128GB) - (Product) RED [Locked to Carrier - Simple Mobile],$449.00,,,https://www.amazon.com/New-Simple-Mobile-Prepaid-Product/dp/B0875QZT28/ref=sr_1_165?dchild=1&keywords=iphone+12&qid=1609112366&sr=8-165,https://m.media-amazon.com/images/I/810DvHOZ9nL._AC_UY218_.jpg
"Samsung Galaxy S8, 5.8"" 64GB (Verizon Wireless) - Midnight Black",$389.98,4.3 out of 5 stars,124,https://www.amazon.com/Samsung-Galaxy-S8-Verizon-Wireless/dp/B06Y3GYZKW/ref=sr_1_166?dchild=1&keywords=iphone+12&qid=1609112366&sr=8-166,https://m.media-amazon.com/images/I/810Yw2nQJjL._AC_UY218_.jpg
Samsung Galaxy Note 10 Lite N770F 128GB Dual-SIM GSM Unlocked Phone (International Variant/US Compatible LTE) - Aura Black,$425.00,4.4 out of 5 stars,668,https://www.amazon.com/N770F-Dual-SIM-Unlocked-International-Compatible/dp/B084MDBXRD/ref=sr_1_167?dchild=1&keywords=iphone+12&qid=1609112366&sr=8-167,https://m.media-amazon.com/images/I/519UN3SlJWL._AC_UY218_.jpg
Apple iPhone 8 a1905 256GB GSM Unlocked (Renewed),$329.00,4.4 out of 5 stars,31,https://www.amazon.com/Apple-iPhone-a1905-Unlocked-Refurbished/dp/B078P38R8L/ref=sr_1_168?dchild=1&keywords=iphone+12&qid=1609112366&sr=8-168,https://m.media-amazon.com/images/I/61F7A5rswJL._AC_UY218_.jpg
"Samsung Galaxy A51 (128GB, 4GB) 6.5"", 48MP Quad Camera, Dual SIM GSM Unlocked A515F/DS- Global 4G LTE International Model (Prism Crush White)",$278.99,4.5 out of 5 stars,"1,124",https://www.amazon.com/Samsung-Galaxy-Camera-Unlocked-International/dp/B083NJRP1L/ref=sr_1_170?dchild=1&keywords=iphone+12&qid=1609112366&sr=8-170,https://m.media-amazon.com/images/I/61AVzJrQ49L._AC_UY218_.jpg
"ZTE Blade X2 MAX Z6400C (32GB, 2GB RAM) 6.0"" Full HD Display, Dual Rear Camera, 4G LTE GSM Unlocked (32 GB)",$129.99,4.1 out of 5 stars,145,https://www.amazon.com/ZTE-Z6400C-Unlocked-Smartphone-Warranty/dp/B083G89YVQ/ref=sr_1_171?dchild=1&keywords=iphone+12&qid=1609112366&sr=8-171,https://m.media-amazon.com/images/I/61CtcpwbC5L._AC_UY218_.jpg
"Apple iPhone 8 Plus, Boost Mobile, 64GB - Gold - (Renewed)",$499.68,4.4 out of 5 stars,40,https://www.amazon.com/Apple-iPhone-Plus-Boost-Mobile/dp/B07RHGTQWF/ref=sr_1_172?dchild=1&keywords=iphone+12&qid=1609112366&sr=8-172,https://m.media-amazon.com/images/I/5168R7zThmL._AC_UY218_.jpg
LG V60 ThinQ 5G UW White 128GB for Verizon (Renewed),$469.99,4.0 out of 5 stars,1,https://www.amazon.com/LG-ThinQ-White-Verizon-Renewed/dp/B08FKYPC7F/ref=sr_1_173?dchild=1&keywords=iphone+12&qid=1609112366&sr=8-173,https://m.media-amazon.com/images/I/41nYvkYhFjL._AC_UY218_.jpg
"Samsung Galaxy A71 (128GB, 6GB) 6.7"", 64MP Quad Camera, 25W Fast Charger, Android 10, GSM Unlocked US + Global 4G LTE International Model A715F/DS (128GB + 64GB SD + Case Bundle, Blue)",$368.00,4.5 out of 5 stars,"1,281",https://www.amazon.com/Samsung-Unlocked-International-A715F-DS/dp/B089HXXJGX/ref=sr_1_174?dchild=1&keywords=iphone+12&qid=1609112366&sr=8-174,https://m.media-amazon.com/images/I/61gcWxoK-UL._AC_UY218_.jpg
"Apple iPhone XS, 256GB, Space Gray - For Verizon (Renewed)",$479.97,5.0 out of 5 stars,4,https://www.amazon.com/Apple-iPhone-Verizon-Unlocked-256GB/dp/B07RKJFVFY/ref=sr_1_175?dchild=1&keywords=iphone+12&qid=1609112366&sr=8-175,https://m.media-amazon.com/images/I/81nSsCFeiTL._AC_UY218_.jpg
"NUU Mobile G3 Unlocked Cell Phone 64GB + 4GB RAM - 5.7"" Android Smartphone - Sapphire Blue",$139.97,3.6 out of 5 stars,199,https://www.amazon.com/NUU-Mobile-Unlocked-Cell-Phone/dp/B07KB3VTB5/ref=sr_1_176?dchild=1&keywords=iphone+12&qid=1609112366&sr=8-176,https://m.media-amazon.com/images/I/71FZKeWL9yL._AC_UY218_.jpg
Samsung Galaxy S8 - Verizon + GSM Unlocked -64GB - Midnight Black (Renewed),$218.00,4.2 out of 5 stars,473,https://www.amazon.com/Samsung-Galaxy-S8-Certified-Refurbished/dp/B0764J52SG/ref=sr_1_177?dchild=1&keywords=iphone+12&qid=1609112366&sr=8-177,https://m.media-amazon.com/images/I/61Mcj7muZDL._AC_UY218_.jpg
"CUBOT C30 8GB/128GB 4G Smartphone Unlocked with 6.4 inch FHD Punch Display, Quar AI Rear Cameras, Android 10, Dual SIM, Mobile Phone (Green, 128GB)",$199.99,4.0 out of 5 stars,40,https://www.amazon.com/CUBOT-Smartphone-Unlocked-Display-Cameras/dp/B08JQ4K1T7/ref=sr_1_178?dchild=1&keywords=iphone+12&qid=1609112366&sr=8-178,https://m.media-amazon.com/images/I/71uNULIo7HL._AC_UY218_.jpg
"Moshi Qubit USB C Charger 18W, PD 3.0 Fast Charging, Folding Plug, Lightweight, Compact, Travel-Friendly, Compatible with iPhone 12/12 Pro/12 Pro Max/12 Mini/iPad, Pixel & Android Phones with USB C",$24.95,,,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg11_1?ie=UTF8&adId=A0469115199BBMIG0KS99&url=%2FMoshi-Charging-Lightweight-Travel-Friendly-Compatible%2Fdp%2FB08HYRK2JB%2Fref%3Dsr_1_179_sspa%3Fdchild%3D1%26keywords%3Diphone%2B12%26qid%3D1609112366%26sr%3D8-179-spons%26psc%3D1&qualifier=1609112366&id=3355370273237848&widgetName=sp_btf,https://m.media-amazon.com/images/I/61FMWUOX4CL._AC_UY218_.jpg
"Sonix Watercolor Leopard Case for iPhone 12 / 12Pro [10ft Drop Tested] Protective Animal Cover for Apple iPhone 12, iPhone 12 Pro",$35.00,4.7 out of 5 stars,"1,243",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg11_1?ie=UTF8&adId=A00724588UDWW7KNO28&url=%2FSonix-Watercolor-Leopard-iPhone-Protective%2Fdp%2FB08G1L1QY1%2Fref%3Dsr_1_180_sspa%3Fdchild%3D1%26keywords%3Diphone%2B12%26qid%3D1609112366%26sr%3D8-180-spons%26psc%3D1&qualifier=1609112366&id=3355370273237848&widgetName=sp_btf,https://m.media-amazon.com/images/I/71XR892UbkL._AC_UY218_.jpg
"(2 PCS) GUONTHO Anti-Blue Screen Protective Film, Suitable for IPhone 12 Pro Max (6.7 Inch) Eye Protection Tempered Glass Film, High Definition, Easy to Install",$15.99,,,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg12_1?ie=UTF8&adId=A0058553WC3Z5ZA2AZVD&url=%2FGUONTHO-Anti-Blue-Protective-Protection-Definition%2Fdp%2FB08NT6GXNH%2Fref%3Dsr_1_177_sspa%3Fdchild%3D1%26keywords%3Diphone%2B12%26qid%3D1609112370%26sr%3D8-177-spons%26psc%3D1&qualifier=1609112370&id=825779922880090&widgetName=sp_atf_next,https://m.media-amazon.com/images/I/7133YNNaeXL._AC_UY218_.jpg
"UGREEN Headphones Adapter for Apple, MFi Certified iPhone Lightning to 3.5mm Jack Converter for iPhone 12 Mini 12 Pro Max 11 Pro Max X XR XS, iPhone 7 7P 8 8P (Grey)",$13.59,4.7 out of 5 stars,"2,707",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg12_1?ie=UTF8&adId=A07552042O8HYL4HVAF8A&url=%2FUGREEN-Lightning-3-5MM-Female-Adapter%2Fdp%2FB07Q49SVYR%2Fref%3Dsr_1_178_sspa%3Fdchild%3D1%26keywords%3Diphone%2B12%26qid%3D1609112370%26sr%3D8-178-spons%26psc%3D1&qualifier=1609112370&id=825779922880090&widgetName=sp_atf_next,https://m.media-amazon.com/images/I/61UcAYkqqpL._AC_UY218_.jpg
"Samsung Galaxy A51 (128GB, 4GB) 6.5"", 48MP Quad Camera, Dual SIM GSM ONLY Unlocked A515F/DS- US + Global 4G LTE International Model (Prism Crush Blue, 64GB SD + Case Bundle)",$292.50,4.5 out of 5 stars,328,https://www.amazon.com/Samsung-Galaxy-Unlocked-A515F-International/dp/B083LDCQG6/ref=sr_1_179?dchild=1&keywords=iphone+12&qid=1609112370&sr=8-179,https://m.media-amazon.com/images/I/51si0r01p9L._AC_UY218_.jpg
New Simple Mobile Prepaid - Apple iPhone SE (128GB) - Black [Locked to Carrier - Simple Mobile],$449.00,,,https://www.amazon.com/New-Simple-Mobile-Prepaid-Carrier/dp/B0875P8GN4/ref=sr_1_180?dchild=1&keywords=iphone+12&qid=1609112370&sr=8-180,https://m.media-amazon.com/images/I/81hCytKTUTL._AC_UY218_.jpg
"Apple iPhone XS Max, 256GB, Space Gray - For T-Mobile (Renewed)",$559.99,4.4 out of 5 stars,10,https://www.amazon.com/Apple-iPhone-Max-T-Mobile-256GB/dp/B07RQVR439/ref=sr_1_181?dchild=1&keywords=iphone+12&qid=1609112370&sr=8-181,https://m.media-amazon.com/images/I/81nSsCFeiTL._AC_UY218_.jpg
"Apple iPhone Xs Max, 256GB, Space Gray - For Sprint (Renewed)",$639.99,5.0 out of 5 stars,2,https://www.amazon.com/Apple-iPhone-Max-256GB-Gray/dp/B07RJTW3L5/ref=sr_1_182?dchild=1&keywords=iphone+12&qid=1609112370&sr=8-182,https://m.media-amazon.com/images/I/81nSsCFeiTL._AC_UY218_.jpg
OnePlus 7 Pro US Model GM1915 8GB RAM 256GB ROM T-Mobile Unlocked Single SIM Mirror Gray (Renewed),$373.00,4.3 out of 5 stars,195,https://www.amazon.com/OnePlus-GM1915-T-Mobile-Unlocked-Renewed/dp/B07YQ8YQCW/ref=sr_1_183?dchild=1&keywords=iphone+12&qid=1609112370&sr=8-183,https://m.media-amazon.com/images/I/51kB6CPeMlL._AC_UY218_.jpg
"Samsung Galaxy A11 6.4"" A115M/DS 32GB 2GB RAM (GSM Only, No CDMA) International Version - No Warranty (Black)",$156.00,4.3 out of 5 stars,187,https://www.amazon.com/Samsung-Galaxy-A115M-International-Version/dp/B087XC451D/ref=sr_1_184?dchild=1&keywords=iphone+12&qid=1609112370&sr=8-184,https://m.media-amazon.com/images/I/51TUgStF-3L._AC_UY218_.jpg
"Google Pixel 3 XL (64GB, 4GB) 6.3"" QHD+, IP68 Water Resistant, Snapdragon 845, GSM/CDMA Factory Unlocked (AT&T/T-Mobile/Verizon/Sprint) w/Fast Qi Wireless Pad - Just Black",$367.99,4.6 out of 5 stars,23,https://www.amazon.com/Google-Resistant-Snapdragon-Unlocked-T-Mobile/dp/B08FXWNN4Y/ref=sr_1_186?dchild=1&keywords=iphone+12&qid=1609112370&sr=8-186,https://m.media-amazon.com/images/I/51haHf2fxKL._AC_UY218_.jpg
Clear Bumper Case for iPhone xr case - Marble Shockproof TPU Bumper Design Full Protection Phone Cover for iPhone xr-12,$9.99,,,https://www.amazon.com/Clear-Bumper-Case-iPhone-case/dp/B08FFQFRD8/ref=sr_1_187?dchild=1&keywords=iphone+12&qid=1609112370&sr=8-187,https://m.media-amazon.com/images/I/61JXlJravLL._AC_UY218_.jpg
Motorola Z3 Play & Moto Power Pack - Unlocked (AT&T/Sprint/T-Mobile/Verizon) - 64GB - Deep Indigo (US Warranty) - PA9S0000US,$499.99,4.3 out of 5 stars,366,https://www.amazon.com/Moto-Z3-Play-Power-Pack/dp/B07C2VFMN2/ref=sr_1_188?dchild=1&keywords=iphone+12&qid=1609112370&sr=8-188,https://m.media-amazon.com/images/I/61N-Axwzz1L._AC_UY218_.jpg
"Rugged Cell Phones Unlocked, Blackview BV5900, 4G GSM Network Rugged Smartphone, 5580mAh 5.7"" Dual sim Phones, 3GB+32GB Android 9.0 Waterproof Unlocked Smartphone, NFC Fingerprint Unlocked Phone",$151.99,3.9 out of 5 stars,486,https://www.amazon.com/Unlocked-Blackview-Smartphone-Waterdrop-Fingerprint/dp/B081CQQHHG/ref=sr_1_189?dchild=1&keywords=iphone+12&qid=1609112370&sr=8-189,https://m.media-amazon.com/images/I/71pE1zrRVQL._AC_UY218_.jpg
Tracfone Samsung Galaxy A10e 4G LTE Prepaid Smartphone (Locked) - Black - 32GB - SIM Card Included - CDMA,$68.65,4.4 out of 5 stars,952,https://www.amazon.com/Tracfone-Samsung-Galaxy-Prepaid-Smartphone/dp/B07Y5R57FS/ref=sr_1_190?dchild=1&keywords=iphone+12&qid=1609112370&sr=8-190,https://m.media-amazon.com/images/I/81KxWoZvzhL._AC_UY218_.jpg
"Leather Flip Case Fit for iPhone 12, Kickstand Card Holders Extra-Shockproof Wallet Cover for iPhone 12",$16.89,,,https://www.amazon.com/Leather-iPhone-Kickstand-Holders-Extra-Shockproof/dp/B08R38TQVR/ref=sr_1_191?dchild=1&keywords=iphone+12&qid=1609112370&sr=8-191,https://m.media-amazon.com/images/I/71v1e3im85L._AC_UY218_.jpg
"Apple iPhone 8, Boost Mobile, 64GB - Gray (Renewed)",$249.00,3.0 out of 5 stars,9,https://www.amazon.com/Apple-iPhone-Boost-Mobile-64GB/dp/B07QBM1VXP/ref=sr_1_192?dchild=1&keywords=iphone+12&qid=1609112370&sr=8-192,https://m.media-amazon.com/images/I/51DKcHHYbxL._AC_UY218_.jpg
"Motorola Moto G7 Power - Unlocked - 32 GB - Marine Blue (US Warranty) - Verizon, AT&T, T-Mobile, Sprint, Boost, Cricket, & Metro",$194.00,4.5 out of 5 stars,"2,361",https://www.amazon.com/Moto-G7-Power-Unlocked-Warranty/dp/B07N9KQDVG/ref=sr_1_193?dchild=1&keywords=iphone+12&qid=1609112370&sr=8-193,https://m.media-amazon.com/images/I/81BH+e9ERfL._AC_UY218_.jpg
"Apple iPhone XR, 64GB, Red - For Sprint (Renewed)",$399.97,3.2 out of 5 stars,11,https://www.amazon.com/Apple-iPhone-XR-64GB-Red/dp/B07T5WSJDC/ref=sr_1_194?dchild=1&keywords=iphone+12&qid=1609112370&sr=8-194,https://m.media-amazon.com/images/I/51LgEWJZ2CL._AC_UY218_.jpg
"FeiyuTech Vlog Pocket Handheld Phone Gimbal Smartphone Stabilizer Foldable for iPhone 12 pro/Mini 11 X Xs XR 8 7 Plus 6, Xiao Mi Samsung Huawei Android Smartphones (Balck)",$69.00,4.3 out of 5 stars,73,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg12_1?ie=UTF8&adId=A04850602L7ZEQBXVTBC8&url=%2FFeiyuTech-Vlog-Pocket-Smartphone-Smartphones%2Fdp%2FB07VPFL9D9%2Fref%3Dsr_1_195_sspa%3Fdchild%3D1%26keywords%3Diphone%2B12%26qid%3D1609112370%26sr%3D8-195-spons%26psc%3D1&qualifier=1609112370&id=825779922880090&widgetName=sp_btf,https://m.media-amazon.com/images/I/41nAJxkgc+L._AC_UY218_.jpg
"Sonix Clear Antimicrobial Case for iPhone 12 / 12Pro [10ft Drop Tested] Protective Clear Cover for Apple iPhone 12, iPhone 12 Pro",$35.00,4.7 out of 5 stars,296,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg12_1?ie=UTF8&adId=A00728582QP06CU5LGKAD&url=%2FSonix-Antimicrobial-iPhone-Tested-Protective%2Fdp%2FB08G1L9K43%2Fref%3Dsr_1_196_sspa%3Fdchild%3D1%26keywords%3Diphone%2B12%26qid%3D1609112370%26sr%3D8-196-spons%26psc%3D1&qualifier=1609112370&id=825779922880090&widgetName=sp_btf,https://m.media-amazon.com/images/I/61yLfehVtYL._AC_UY218_.jpg
"Yootech USB C Female to USB Male Adapter (2 Pack), 5inch USB A to Type C Connector, Compatible with iPhone 12 Mini/12 Pro Max/11 Pro Max, Type-C Earphone/Flash Drive/Hub (Space Grey)",$9.99,4.7 out of 5 stars,366,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg13_1?ie=UTF8&adId=A04461053M34WJTJ98Y8X&url=%2FYootech-Connector-Compatible-Chargers-Standard%2Fdp%2FB087R1GZ1Q%2Fref%3Dsr_1_193_sspa%3Fdchild%3D1%26keywords%3Diphone%2B12%26qid%3D1609112372%26sr%3D8-193-spons%26psc%3D1%26smid%3DA3MK32GZEINK85&qualifier=1609112371&id=5062191793111844&widgetName=sp_atf_next,https://m.media-amazon.com/images/I/61O5M3Y5tTL._AC_UY218_.jpg
MOCOLL Anti Blue Light Screen Protector for iPhone 12 Mini 2nd Generation 0.26mm HD Transparancy Clear Edge to Edge 9H Full Glue Full Coverage Screen Tempered Glass Eye Protector Film Easy Installation for iPhone 12 Mini 5.4inch,$19.99,4.5 out of 5 stars,57,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg13_1?ie=UTF8&adId=A05856532Q0ALAJ06X6ED&url=%2FMOCOLL-Protector-Generation-Transparancy-Installation%2Fdp%2FB08HVJDPTP%2Fref%3Dsr_1_194_sspa%3Fdchild%3D1%26keywords%3Diphone%2B12%26qid%3D1609112372%26sr%3D8-194-spons%26psc%3D1&qualifier=1609112371&id=5062191793111844&widgetName=sp_atf_next,https://m.media-amazon.com/images/I/619EetAiYSL._AC_UY218_.jpg
"Samsung Galaxy A71 (128GB, 6GB) 6.7"", 64MP Quad Camera, 25W Fast Charger, Android 10, GSM Unlocked US + Global 4G LTE International Model A715F/DS (128GB + 64GB SD + Case Bundle, Prism Crush Black)",$364.00,4.5 out of 5 stars,328,https://www.amazon.com/Samsung-Unlocked-International-A715F-DS/dp/B084RVPBQY/ref=sr_1_195?dchild=1&keywords=iphone+12&qid=1609112372&sr=8-195,https://m.media-amazon.com/images/I/61B8AZrmgjL._AC_UY218_.jpg
"Apple iPhone Xs Max, 256GB, Gold - For Sprint (Renewed)",$599.97,4.2 out of 5 stars,5,https://www.amazon.com/Apple-iPhone-Max-256GB-Gold/dp/B07RJTW5WZ/ref=sr_1_196?dchild=1&keywords=iphone+12&qid=1609112372&sr=8-196,https://m.media-amazon.com/images/I/81yMd8xSFAL._AC_UY218_.jpg
"Samsung Galaxy S20+ Plus 6.7"" SM-G985 Dual SIM 128GB 8GB RAM (GSM Only, No CDMA) US & Latin 4G LTE International Model - No Warranty (Cosmic Black)",$724.99,4.2 out of 5 stars,118,https://www.amazon.com/Samsung-Galaxy-SM-G985-128GB-International/dp/B085F3MVCG/ref=sr_1_197?dchild=1&keywords=iphone+12&qid=1609112372&sr=8-197,https://m.media-amazon.com/images/I/6185uQ7UCVL._AC_UY218_.jpg
Moto G Plus (5th Generation) - Lunar Gray - 64 GB - Unlocked - Prime Exclusive - with Lockscreen Offers & Ads,$239.99,4.1 out of 5 stars,"2,064",https://www.amazon.com/Moto-Plus-5th-Generation-Lockscreen/dp/B01N6NTIRH/ref=sr_1_198?dchild=1&keywords=iphone+12&qid=1609112372&sr=8-198,https://m.media-amazon.com/images/I/811nULfaJXL._AC_UY218_.jpg
Samsung - Galaxy Fold SM-F900U - Space Silver - Unlocked AT&T Model GSM (US Warranty) (Renewed),$745.00,4.4 out of 5 stars,50,https://www.amazon.com/Samsung-SM-F900U-Unlocked-Warranty-Renewed/dp/B082YHW7TM/ref=sr_1_199?dchild=1&keywords=iphone+12&qid=1609112372&sr=8-199,https://m.media-amazon.com/images/I/41gkqsTC7YL._AC_UY218_.jpg
"Apple iPhone XR, Boost Mobile, 64GB - Blue (Renewed)",$429.00,3.9 out of 5 stars,14,https://www.amazon.com/Apple-iPhone-Boost-Mobile-64GB/dp/B07T4SBCB4/ref=sr_1_200?dchild=1&keywords=iphone+12&qid=1609112372&sr=8-200,https://m.media-amazon.com/images/I/71O8e8UGKEL._AC_UY218_.jpg
"BLU Studio Mini -5.5HD Smartphone, 32GB+2GB Ram -Black",$69.99,4.0 out of 5 stars,"2,085",https://www.amazon.com/BLU-Studio-5-5HD-Smartphone-Black/dp/B07SSCJHT1/ref=sr_1_201?dchild=1&keywords=iphone+12&qid=1609112372&sr=8-201,https://m.media-amazon.com/images/I/A1gUduSRYZL._AC_UY218_.jpg
Apple iPhone 7 256GB Unlocked GSM 4G LTE Quad-Core Smartphone - Jet Black (Renewed),$279.00,4.2 out of 5 stars,32,https://www.amazon.com/Apple-iPhone-Fully-Unlocked-256GB/dp/B077NJQPGB/ref=sr_1_202?dchild=1&keywords=iphone+12&qid=1609112372&sr=8-202,https://m.media-amazon.com/images/I/71A45XDJ09L._AC_UY218_.jpg
Tracfone Carrier-Locked LG Rebel 4 4G LTE Prepaid Smartphone - Black - 16GB - Sim Card Included - CDMA (Renewed),$19.99,4.3 out of 5 stars,492,https://www.amazon.com/Tracfone-Carrier-Locked-Rebel-Prepaid-Smartphone/dp/B084GXVNGR/ref=sr_1_203?dchild=1&keywords=iphone+12&qid=1609112372&sr=8-203,https://m.media-amazon.com/images/I/71RtsJXBPqL._AC_UY218_.jpg
"Unlocked Cell Phones,OUKITEL C21 Android 10 Mobile Phone Unlocked 6.4""FHD+ Screen 20MP Front Camera 4 Rear Cameras Helio P60 Octa-core Processor 4GB+64GB 4000 mAh Battery Smartphones Dual SIM 4G,Black",$149.99,4.4 out of 5 stars,11,https://www.amazon.com/OUKITEL-C21-Octa-core-Processor-Smartphones/dp/B08K2K831J/ref=sr_1_204?dchild=1&keywords=iphone+12&qid=1609112372&sr=8-204,https://m.media-amazon.com/images/I/611H+rN324L._AC_UY218_.jpg
